"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Akşam antrenmanı 🏋️","12 Mar 2026, 19:38","12 Mar 2026, 21:50","","Squat (Bar)",,"High bar pr 180",5,"normal",145,7,,,
"Akşam antrenmanı 🏋️","12 Mar 2026, 19:38","12 Mar 2026, 21:50","","Squat (Bar)",,"High bar pr 180",6,"normal",145,6,,,
"Akşam antrenmanı 🏋️","12 Mar 2026, 19:38","12 Mar 2026, 21:50","","Squat (Bar)",,"High bar pr 180",7,"normal",145,5,,,
"Akşam antrenmanı 🏋️","12 Mar 2026, 19:38","12 Mar 2026, 21:50","","Dar Tutuş Bench Press (Bar)",,"140x2 pr",0,"normal",140,2,,,
"Akşam antrenmanı 🏋️","12 Mar 2026, 19:38","12 Mar 2026, 21:50","","Dar Tutuş Bench Press (Bar)",,"140x2 pr",1,"normal",112.5,9,,,
"Akşam antrenmanı 🏋️","12 Mar 2026, 19:38","12 Mar 2026, 21:50","","Dar Tutuş Bench Press (Bar)",,"140x2 pr",2,"normal",112.5,7,,,
"Akşam antrenmanı 🏋️","12 Mar 2026, 19:38","12 Mar 2026, 21:50","","Dar Tutuş Bench Press (Bar)",,"140x2 pr",3,"normal",112.5,7,,,
"Akşam antrenmanı 🏋️","12 Mar 2026, 19:38","12 Mar 2026, 21:50","","Dar Tutuş Bench Press (Bar)",,"140x2 pr",4,"normal",112.5,7,,,
"Akşam antrenmanı 🏋️","12 Mar 2026, 19:38","12 Mar 2026, 21:50","","Lat Pulldown (Cable)",,"",0,"normal",70,15,,,
"Akşam antrenmanı 🏋️","12 Mar 2026, 19:38","12 Mar 2026, 21:50","","Lat Pulldown (Cable)",,"",1,"normal",70,11,,,
"Akşam antrenmanı 🏋️","12 Mar 2026, 19:38","12 Mar 2026, 21:50","","Lat Pulldown (Cable)",,"",2,"normal",70,10,,,
"Akşam antrenmanı 🏋️","9 Mar 2026, 20:37","9 Mar 2026, 21:23","","Deadlift (Bar)",,"Conv deneme",0,"normal",220,1,,,
"Akşam antrenmanı 🏋️","9 Mar 2026, 20:37","9 Mar 2026, 21:23","","Deadlift (Bar)",,"Conv deneme",1,"normal",250,1,,,
"Akşam antrenmanı 🏋️","9 Mar 2026, 20:37","9 Mar 2026, 21:23","","Dar Tutuş Bench Press (Bar)",,"",0,"normal",140,1,,,
"Akşam antrenmanı 🏋️","9 Mar 2026, 20:37","9 Mar 2026, 21:23","","Dar Tutuş Bench Press (Bar)",,"",1,"normal",110,10,,,
"Akşam antrenmanı 🏋️","9 Mar 2026, 20:37","9 Mar 2026, 21:23","","Dar Tutuş Bench Press (Bar)",,"",2,"normal",110,9,,,
"Akşam antrenmanı 🏋️","9 Mar 2026, 20:37","9 Mar 2026, 21:23","","Dar Tutuş Bench Press (Bar)",,"",3,"normal",110,7,,,
"Akşam antrenmanı 🏋️","9 Mar 2026, 20:37","9 Mar 2026, 21:23","","Lat Pulldown (Cable)",,"",0,"normal",104,4,,,
"Akşam antrenmanı 🏋️","9 Mar 2026, 20:37","9 Mar 2026, 21:23","","Lat Pulldown (Cable)",,"",1,"normal",90,9,,,
"Akşam antrenmanı 🏋️","9 Mar 2026, 20:37","9 Mar 2026, 21:23","","Lat Pulldown (Cable)",,"",2,"normal",90,6,,,
"Akşam antrenmanı 🏋️","9 Mar 2026, 20:37","9 Mar 2026, 21:23","","Lat Pulldown (Cable)",,"",3,"normal",90,6,,,
"Akşam antrenmanı 🏋️","9 Mar 2026, 20:37","9 Mar 2026, 21:23","","Lat Pulldown (Cable)",,"",4,"normal",84,7,,,
"Akşam antrenmanı 🏋️","7 Mar 2026, 18:38","7 Mar 2026, 20:20","","Front Squat",,"",0,"normal",100,2,,,
"Akşam antrenmanı 🏋️","7 Mar 2026, 18:38","7 Mar 2026, 20:20","","Front Squat",,"",1,"normal",120,1,,,
"Akşam antrenmanı 🏋️","7 Mar 2026, 18:38","7 Mar 2026, 20:20","","Front Squat",,"",2,"normal",110,7,,,
"Akşam antrenmanı 🏋️","7 Mar 2026, 18:38","7 Mar 2026, 20:20","","Front Squat",,"",3,"normal",110,6,,,
"Akşam antrenmanı 🏋️","7 Mar 2026, 18:38","7 Mar 2026, 20:20","","Front Squat",,"",4,"normal",110,6,,,
"Akşam antrenmanı 🏋️","7 Mar 2026, 18:38","7 Mar 2026, 20:20","","Front Squat",,"",5,"normal",110,6,,,
"Akşam antrenmanı 🏋️","7 Mar 2026, 18:38","7 Mar 2026, 20:20","","Overhead Press (Bar)",,"",0,"normal",70,11,,,
"Akşam antrenmanı 🏋️","7 Mar 2026, 18:38","7 Mar 2026, 20:20","","Overhead Press (Bar)",,"",1,"normal",70,12,,,
"Akşam antrenmanı 🏋️","7 Mar 2026, 18:38","7 Mar 2026, 20:20","","Overhead Press (Bar)",,"",2,"normal",70,8,,,
"Akşam antrenmanı 🏋️","7 Mar 2026, 18:38","7 Mar 2026, 20:20","","Overhead Press (Bar)",,"",3,"normal",70,3,,,
"Akşam antrenmanı 🏋️","7 Mar 2026, 18:38","7 Mar 2026, 20:20","","Lat Pulldown (Cable)",,"Fat grip",0,"normal",104,3,,,
"Akşam antrenmanı 🏋️","7 Mar 2026, 18:38","7 Mar 2026, 20:20","","Lat Pulldown (Cable)",,"Fat grip",1,"normal",90,7,,,
"Akşam antrenmanı 🏋️","7 Mar 2026, 18:38","7 Mar 2026, 20:20","","Lat Pulldown (Cable)",,"Fat grip",2,"normal",90,6,,,
"Akşam antrenmanı 🏋️","7 Mar 2026, 18:38","7 Mar 2026, 20:20","","Lat Pulldown (Cable)",,"Fat grip",3,"normal",84,7,,,
"Akşam antrenmanı 🏋️","7 Mar 2026, 18:38","7 Mar 2026, 20:20","","Lat Pulldown (Cable)",,"Fat grip",4,"normal",84,7,,,
"Akşam antrenmanı 🏋️","5 Mar 2026, 18:55","5 Mar 2026, 20:41","","Front Squat",,"",0,"normal",100,2,,,
"Akşam antrenmanı 🏋️","5 Mar 2026, 18:55","5 Mar 2026, 20:41","","Front Squat",,"",1,"normal",120,1,,,
"Akşam antrenmanı 🏋️","5 Mar 2026, 18:55","5 Mar 2026, 20:41","","Front Squat",,"",2,"normal",100,5,,,
"Akşam antrenmanı 🏋️","5 Mar 2026, 18:55","5 Mar 2026, 20:41","","Front Squat",,"",3,"normal",100,5,,,
"Akşam antrenmanı 🏋️","5 Mar 2026, 18:55","5 Mar 2026, 20:41","","Front Squat",,"",4,"normal",100,5,,,
"Akşam antrenmanı 🏋️","5 Mar 2026, 18:55","5 Mar 2026, 20:41","","Front Squat",,"",5,"normal",100,5,,,
"Akşam antrenmanı 🏋️","5 Mar 2026, 18:55","5 Mar 2026, 20:41","","Front Squat",,"",6,"normal",100,6,,,
"Akşam antrenmanı 🏋️","5 Mar 2026, 18:55","5 Mar 2026, 20:41","","Dar Tutuş Bench Press (Bar)",,"",0,"normal",140,1,,,
"Akşam antrenmanı 🏋️","5 Mar 2026, 18:55","5 Mar 2026, 20:41","","Dar Tutuş Bench Press (Bar)",,"",1,"normal",110,8,,,
"Akşam antrenmanı 🏋️","5 Mar 2026, 18:55","5 Mar 2026, 20:41","","Dar Tutuş Bench Press (Bar)",,"",2,"normal",110,8,,,
"Akşam antrenmanı 🏋️","5 Mar 2026, 18:55","5 Mar 2026, 20:41","","Dar Tutuş Bench Press (Bar)",,"",3,"normal",110,5,,,
"Akşam antrenmanı 🏋️","5 Mar 2026, 18:55","5 Mar 2026, 20:41","","Lat Pulldown (Cable)",,"",0,"normal",104,3,,,
"Akşam antrenmanı 🏋️","5 Mar 2026, 18:55","5 Mar 2026, 20:41","","Lat Pulldown (Cable)",,"",1,"normal",90,7,,,
"Akşam antrenmanı 🏋️","5 Mar 2026, 18:55","5 Mar 2026, 20:41","","Lat Pulldown (Cable)",,"",2,"normal",90,6,,,
"Akşam antrenmanı 🏋️","5 Mar 2026, 18:55","5 Mar 2026, 20:41","","Lat Pulldown (Cable)",,"",3,"normal",90,5,,,
"Akşam antrenmanı 🏋️","5 Mar 2026, 18:55","5 Mar 2026, 20:41","","Lat Pulldown (Cable)",,"",4,"normal",90,6,,,
"Sabah antrenmanı ☀️","4 Mar 2026, 10:50","4 Mar 2026, 11:49","","Overhead Press (Bar)",,"",0,"normal",100,1,,,
"Sabah antrenmanı ☀️","4 Mar 2026, 10:50","4 Mar 2026, 11:49","","Overhead Press (Bar)",,"",1,"normal",70,13,,,
"Sabah antrenmanı ☀️","4 Mar 2026, 10:50","4 Mar 2026, 11:49","","Overhead Press (Bar)",,"",2,"normal",70,11,,,
"Sabah antrenmanı ☀️","4 Mar 2026, 10:50","4 Mar 2026, 11:49","","Overhead Press (Bar)",,"",3,"normal",70,10,,,
"Sabah antrenmanı ☀️","4 Mar 2026, 10:50","4 Mar 2026, 11:49","","Overhead Press (Bar)",,"",4,"normal",70,7,,,
"Sabah antrenmanı ☀️","4 Mar 2026, 10:50","4 Mar 2026, 11:49","","Lat Pulldown (Cable)",,"Fat grip",0,"normal",70,3,,,
"Sabah antrenmanı ☀️","4 Mar 2026, 10:50","4 Mar 2026, 11:49","","Lat Pulldown (Cable)",,"Fat grip",1,"normal",90,3,,,
"Sabah antrenmanı ☀️","4 Mar 2026, 10:50","4 Mar 2026, 11:49","","Lat Pulldown (Cable)",,"Fat grip",2,"normal",104,1,,,
"Sabah antrenmanı ☀️","4 Mar 2026, 10:50","4 Mar 2026, 11:49","","Lat Pulldown (Cable)",,"Fat grip",3,"normal",77,11,,,
"Sabah antrenmanı ☀️","4 Mar 2026, 10:50","4 Mar 2026, 11:49","","Lat Pulldown (Cable)",,"Fat grip",4,"normal",77,8,,,
"Sabah antrenmanı ☀️","4 Mar 2026, 10:50","4 Mar 2026, 11:49","","Lat Pulldown (Cable)",,"Fat grip",5,"normal",70,10,,,
"Sabah antrenmanı ☀️","4 Mar 2026, 10:50","4 Mar 2026, 11:49","","Lat Pulldown (Cable)",,"Fat grip",6,"normal",70,10,,,
"Gece antrenmanı 🌙","2 Mar 2026, 21:22","2 Mar 2026, 22:39","","Deadlift (Bar)",,"Snatch grip okul pr bar daha geniş",0,"normal",230,1,,,
"Gece antrenmanı 🌙","2 Mar 2026, 21:22","2 Mar 2026, 22:39","","Deadlift (Bar)",,"Snatch grip okul pr bar daha geniş",1,"normal",180,7,,,
"Gece antrenmanı 🌙","2 Mar 2026, 21:22","2 Mar 2026, 22:39","","Deadlift (Bar)",,"Snatch grip okul pr bar daha geniş",2,"normal",180,9,,,
"Gece antrenmanı 🌙","2 Mar 2026, 21:22","2 Mar 2026, 22:39","","Deadlift (Bar)",,"Snatch grip okul pr bar daha geniş",3,"normal",180,4,,,
"Gece antrenmanı 🌙","2 Mar 2026, 21:22","2 Mar 2026, 22:39","","Dar Tutuş Bench Press (Bar)",,"",0,"normal",140,1,,,
"Gece antrenmanı 🌙","2 Mar 2026, 21:22","2 Mar 2026, 22:39","","Dar Tutuş Bench Press (Bar)",,"",1,"normal",112.5,9,,,
"Gece antrenmanı 🌙","2 Mar 2026, 21:22","2 Mar 2026, 22:39","","Dar Tutuş Bench Press (Bar)",,"",2,"normal",112.5,7,,,
"Gece antrenmanı 🌙","2 Mar 2026, 21:22","2 Mar 2026, 22:39","","Dar Tutuş Bench Press (Bar)",,"",3,"normal",112.5,5,,,
"Gece antrenmanı 🌙","2 Mar 2026, 21:22","2 Mar 2026, 22:39","","Lat Pulldown (Cable)",,"Fat grip",0,"normal",70,9,,,
"Gece antrenmanı 🌙","2 Mar 2026, 21:22","2 Mar 2026, 22:39","","Lat Pulldown (Cable)",,"Fat grip",1,"normal",70,8,,,
"Gece antrenmanı 🌙","2 Mar 2026, 21:22","2 Mar 2026, 22:39","","Lat Pulldown (Cable)",,"Fat grip",2,"normal",70,6,,,
"Gece antrenmanı 🌙","2 Mar 2026, 21:22","2 Mar 2026, 22:39","","Lat Pulldown (Cable)",,"Fat grip",3,"normal",70,8,,,
"Akşam antrenmanı 🏋️","28 Şub 2026, 17:47","28 Şub 2026, 19:01","","Overhead Press (Bar)",,"",0,"normal",90,1,,,
"Akşam antrenmanı 🏋️","28 Şub 2026, 17:47","28 Şub 2026, 19:01","","Overhead Press (Bar)",,"",1,"normal",100,1,,,
"Akşam antrenmanı 🏋️","28 Şub 2026, 17:47","28 Şub 2026, 19:01","","Overhead Press (Bar)",,"",2,"normal",70,13,,,
"Akşam antrenmanı 🏋️","28 Şub 2026, 17:47","28 Şub 2026, 19:01","","Overhead Press (Bar)",,"",3,"normal",70,11,,,
"Akşam antrenmanı 🏋️","28 Şub 2026, 17:47","28 Şub 2026, 19:01","","Overhead Press (Bar)",,"",4,"normal",70,10,,,
"Akşam antrenmanı 🏋️","28 Şub 2026, 17:47","28 Şub 2026, 19:01","","Overhead Press (Bar)",,"",5,"normal",70,7,,,
"Akşam antrenmanı 🏋️","28 Şub 2026, 17:47","28 Şub 2026, 19:01","","Pendlay Row (Bar)",,"",0,"normal",70,5,,,
"Akşam antrenmanı 🏋️","28 Şub 2026, 17:47","28 Şub 2026, 19:01","","Pendlay Row (Bar)",,"",1,"normal",90,2,,,
"Akşam antrenmanı 🏋️","28 Şub 2026, 17:47","28 Şub 2026, 19:01","","Pendlay Row (Bar)",,"",2,"normal",110,2,,,
"Akşam antrenmanı 🏋️","28 Şub 2026, 17:47","28 Şub 2026, 19:01","","Pendlay Row (Bar)",,"",3,"normal",100,5,,,
"Akşam antrenmanı 🏋️","28 Şub 2026, 17:47","28 Şub 2026, 19:01","","Pendlay Row (Bar)",,"",4,"normal",87.5,12,,,
"Akşam antrenmanı 🏋️","28 Şub 2026, 17:47","28 Şub 2026, 19:01","","Pendlay Row (Bar)",,"",5,"normal",87.5,9,,,
"Akşam antrenmanı 🏋️","28 Şub 2026, 17:47","28 Şub 2026, 19:01","","Pendlay Row (Bar)",,"",6,"normal",87.5,6,,,
"Akşam antrenmanı 🏋️","28 Şub 2026, 17:47","28 Şub 2026, 19:01","","Pendlay Row (Bar)",,"",7,"normal",87.5,7,,,
"Akşam antrenmanı 🏋️","28 Şub 2026, 17:47","28 Şub 2026, 19:01","","Pendlay Row (Bar)",,"",8,"normal",87.5,6,,,
"Öğle antrenmanı 💪","28 Şub 2026, 09:10","28 Şub 2026, 13:14","","Doğa Yürüyüşü",,"",0,"normal",,,12,223,
"Öğle antrenmanı 💪","24 Şub 2026, 16:42","24 Şub 2026, 18:27","","Front Squat",,"",0,"normal",130,1,,,
"Öğle antrenmanı 💪","24 Şub 2026, 16:42","24 Şub 2026, 18:27","","Front Squat",,"",1,"normal",107.5,7,,,
"Öğle antrenmanı 💪","24 Şub 2026, 16:42","24 Şub 2026, 18:27","","Front Squat",,"",2,"normal",107.5,6,,,
"Öğle antrenmanı 💪","24 Şub 2026, 16:42","24 Şub 2026, 18:27","","Front Squat",,"",3,"normal",107.5,6,,,
"Öğle antrenmanı 💪","24 Şub 2026, 16:42","24 Şub 2026, 18:27","","Front Squat",,"",4,"normal",107.5,6,,,
"Öğle antrenmanı 💪","24 Şub 2026, 16:42","24 Şub 2026, 18:27","","Front Squat",,"",5,"normal",107.5,6,,,
"Öğle antrenmanı 💪","24 Şub 2026, 16:42","24 Şub 2026, 18:27","","Incline Bench Press (Bar)",,"",0,"normal",90,2,,,
"Öğle antrenmanı 💪","24 Şub 2026, 16:42","24 Şub 2026, 18:27","","Incline Bench Press (Bar)",,"",1,"normal",110,5,,,
"Öğle antrenmanı 💪","24 Şub 2026, 16:42","24 Şub 2026, 18:27","","Incline Bench Press (Bar)",,"",2,"normal",90,11,,,
"Öğle antrenmanı 💪","24 Şub 2026, 16:42","24 Şub 2026, 18:27","","Incline Bench Press (Bar)",,"",3,"normal",90,6,,,
"Öğle antrenmanı 💪","24 Şub 2026, 16:42","24 Şub 2026, 18:27","","Incline Bench Press (Bar)",,"",4,"normal",90,7,,,
"Öğle antrenmanı 💪","24 Şub 2026, 16:42","24 Şub 2026, 18:27","","Incline Bench Press (Bar)",,"",5,"normal",90,5,,,
"Öğle antrenmanı 💪","24 Şub 2026, 16:42","24 Şub 2026, 18:27","","Incline Bench Press (Bar)",,"",6,"normal",90,4,,,
"Öğle antrenmanı 💪","24 Şub 2026, 16:42","24 Şub 2026, 18:27","","Lat Pulldown (Cable)",,"",0,"normal",70,13,,,
"Öğle antrenmanı 💪","24 Şub 2026, 16:42","24 Şub 2026, 18:27","","Lat Pulldown (Cable)",,"",1,"normal",70,9,,,
"Öğle antrenmanı 💪","24 Şub 2026, 16:42","24 Şub 2026, 18:27","","Lat Pulldown (Cable)",,"",2,"normal",70,8,,,
"Öğle antrenmanı 💪","24 Şub 2026, 16:42","24 Şub 2026, 18:27","","Lat Pulldown (Cable)",,"",3,"normal",70,10,,,
"Akşam antrenmanı 🏋️","22 Şub 2026, 17:38","22 Şub 2026, 19:01","","Overhead Press (Bar)",,"",0,"normal",90,1,,,
"Akşam antrenmanı 🏋️","22 Şub 2026, 17:38","22 Şub 2026, 19:01","","Overhead Press (Bar)",,"",1,"normal",100,1,,,
"Akşam antrenmanı 🏋️","22 Şub 2026, 17:38","22 Şub 2026, 19:01","","Overhead Press (Bar)",,"",2,"normal",70,14,,,
"Akşam antrenmanı 🏋️","22 Şub 2026, 17:38","22 Şub 2026, 19:01","","Overhead Press (Bar)",,"",3,"normal",70,11,,,
"Akşam antrenmanı 🏋️","22 Şub 2026, 17:38","22 Şub 2026, 19:01","","Overhead Press (Bar)",,"",4,"normal",70,8,,,
"Akşam antrenmanı 🏋️","22 Şub 2026, 17:38","22 Şub 2026, 19:01","","Overhead Press (Bar)",,"",5,"normal",70,6,,,
"Akşam antrenmanı 🏋️","22 Şub 2026, 17:38","22 Şub 2026, 19:01","","Pendlay Row (Bar)",,"",0,"normal",70,5,,,
"Akşam antrenmanı 🏋️","22 Şub 2026, 17:38","22 Şub 2026, 19:01","","Pendlay Row (Bar)",,"",1,"normal",100,5,,,
"Akşam antrenmanı 🏋️","22 Şub 2026, 17:38","22 Şub 2026, 19:01","","Pendlay Row (Bar)",,"",2,"normal",90,10,,,
"Akşam antrenmanı 🏋️","22 Şub 2026, 17:38","22 Şub 2026, 19:01","","Pendlay Row (Bar)",,"",3,"normal",90,8,,,
"Akşam antrenmanı 🏋️","22 Şub 2026, 17:38","22 Şub 2026, 19:01","","Pendlay Row (Bar)",,"",4,"normal",90,7,,,
"Akşam antrenmanı 🏋️","22 Şub 2026, 17:38","22 Şub 2026, 19:01","","Pendlay Row (Bar)",,"",5,"normal",90,7,,,
"Akşam antrenmanı 🏋️","22 Şub 2026, 17:38","22 Şub 2026, 19:01","","Pendlay Row (Bar)",,"",6,"normal",90,6,,,
"Akşam antrenmanı 🏋️","22 Şub 2026, 17:38","22 Şub 2026, 19:01","","Oturarak Shoulder Press (Makine)",,"",0,"normal",80,9,,,
"Akşam antrenmanı 🏋️","22 Şub 2026, 17:38","22 Şub 2026, 19:01","","Oturarak Shoulder Press (Makine)",,"",1,"normal",80,8,,,
"Akşam antrenmanı 🏋️","22 Şub 2026, 17:38","22 Şub 2026, 19:01","","Lat Pulldown (Cable)",,"",0,"normal",70,8,,,
"Akşam antrenmanı 🏋️","22 Şub 2026, 17:38","22 Şub 2026, 19:01","","Lat Pulldown (Cable)",,"",1,"normal",70,9,,,
"Sabah antrenmanı ☀️","21 Şub 2026, 08:34","21 Şub 2026, 09:43","","Doğa Yürüyüşü",,"",0,"normal",,,,71,
"İncline 😤","19 Şub 2026, 18:35","19 Şub 2026, 19:28","","Incline Bench Press (Bar)",,"",0,"normal",90,3,,,
"İncline 😤","19 Şub 2026, 18:35","19 Şub 2026, 19:28","","Incline Bench Press (Bar)",,"",1,"normal",110,2,,,
"İncline 😤","19 Şub 2026, 18:35","19 Şub 2026, 19:28","","Incline Bench Press (Bar)",,"",2,"normal",120,1,,,
"İncline 😤","19 Şub 2026, 18:35","19 Şub 2026, 19:28","","Incline Bench Press (Bar)",,"",3,"normal",130,1,,,
"İncline 😤","19 Şub 2026, 18:35","19 Şub 2026, 19:28","","Incline Bench Press (Bar)",,"",4,"normal",90,14,,,
"İncline 😤","19 Şub 2026, 18:35","19 Şub 2026, 19:28","","Incline Bench Press (Bar)",,"",5,"normal",90,10,,,
"İncline 😤","19 Şub 2026, 18:35","19 Şub 2026, 19:28","","Incline Bench Press (Bar)",,"",6,"normal",90,7,,,
"İncline 😤","19 Şub 2026, 18:35","19 Şub 2026, 19:28","","Incline Bench Press (Bar)",,"",7,"normal",90,6,,,
"İncline 😤","19 Şub 2026, 18:35","19 Şub 2026, 19:28","","Lat Pulldown (Cable)",,"",0,"normal",70,13,,,
"İncline 😤","19 Şub 2026, 18:35","19 Şub 2026, 19:28","","Lat Pulldown (Cable)",,"",1,"normal",70,8,,,
"İncline 😤","19 Şub 2026, 18:35","19 Şub 2026, 19:28","","Lat Pulldown (Cable)",,"",2,"normal",70,9,,,
"İncline 😤","19 Şub 2026, 18:35","19 Şub 2026, 19:28","","Lat Pulldown (Cable)",,"",3,"normal",70,8,,,
"Snatch grip deadlift pr","18 Şub 2026, 19:13","18 Şub 2026, 19:42","","Deadlift (Bar)",,"Snatch grip dl pr aldım",0,"normal",230,3,,,
"Snatch grip deadlift pr","18 Şub 2026, 19:13","18 Şub 2026, 19:42","","Deadlift (Bar)",,"Snatch grip dl pr aldım",1,"normal",197.5,5,,,
"Snatch grip deadlift pr","18 Şub 2026, 19:13","18 Şub 2026, 19:42","","Deadlift (Bar)",,"Snatch grip dl pr aldım",2,"normal",197.5,5,,,
"Snatch grip deadlift pr","18 Şub 2026, 19:13","18 Şub 2026, 19:42","","Deadlift (Bar)",,"Snatch grip dl pr aldım",3,"normal",197.5,5,,,
"Snatch grip deadlift pr","18 Şub 2026, 19:13","18 Şub 2026, 19:42","","Deadlift (Bar)",,"Snatch grip dl pr aldım",4,"normal",197.5,5,,,
"Öğle antrenmanı 💪","17 Şub 2026, 15:27","17 Şub 2026, 16:48","","Overhead Press (Bar)",,"",0,"normal",90,1,,,
"Öğle antrenmanı 💪","17 Şub 2026, 15:27","17 Şub 2026, 16:48","","Overhead Press (Bar)",,"",1,"normal",100,1,,,
"Öğle antrenmanı 💪","17 Şub 2026, 15:27","17 Şub 2026, 16:48","","Overhead Press (Bar)",,"",2,"normal",70,12,,,
"Öğle antrenmanı 💪","17 Şub 2026, 15:27","17 Şub 2026, 16:48","","Overhead Press (Bar)",,"",3,"normal",70,9,,,
"Öğle antrenmanı 💪","17 Şub 2026, 15:27","17 Şub 2026, 16:48","","Overhead Press (Bar)",,"",4,"normal",70,7,,,
"Öğle antrenmanı 💪","17 Şub 2026, 15:27","17 Şub 2026, 16:48","","Overhead Press (Bar)",,"",5,"normal",70,5,,,
"Öğle antrenmanı 💪","17 Şub 2026, 15:27","17 Şub 2026, 16:48","","Overhead Press (Bar)",,"",6,"normal",70,6,,,
"Öğle antrenmanı 💪","17 Şub 2026, 15:27","17 Şub 2026, 16:48","","Pendlay Row (Bar)",,"",0,"normal",70,5,,,
"Öğle antrenmanı 💪","17 Şub 2026, 15:27","17 Şub 2026, 16:48","","Pendlay Row (Bar)",,"",1,"normal",90,3,,,
"Öğle antrenmanı 💪","17 Şub 2026, 15:27","17 Şub 2026, 16:48","","Pendlay Row (Bar)",,"",2,"normal",100,6,,,
"Öğle antrenmanı 💪","17 Şub 2026, 15:27","17 Şub 2026, 16:48","","Pendlay Row (Bar)",,"",3,"normal",90,8,,,
"Öğle antrenmanı 💪","17 Şub 2026, 15:27","17 Şub 2026, 16:48","","Pendlay Row (Bar)",,"",4,"normal",90,7,,,
"Öğle antrenmanı 💪","17 Şub 2026, 15:27","17 Şub 2026, 16:48","","Pendlay Row (Bar)",,"",5,"normal",90,7,,,
"Öğle antrenmanı 💪","17 Şub 2026, 15:27","17 Şub 2026, 16:48","","Pendlay Row (Bar)",,"",6,"normal",90,7,,,
"Öğle antrenmanı 💪","17 Şub 2026, 15:27","17 Şub 2026, 16:48","","Oturarak Shoulder Press (Makine)",,"",0,"normal",80,12,,,
"Öğle antrenmanı 💪","17 Şub 2026, 15:27","17 Şub 2026, 16:48","","Oturarak Shoulder Press (Makine)",,"",1,"normal",80,10,,,
"Öğle antrenmanı 💪","17 Şub 2026, 15:27","17 Şub 2026, 16:48","","Lat Pulldown (Cable)",,"",0,"normal",70,15,,,
"Öğle antrenmanı 💪","17 Şub 2026, 15:27","17 Şub 2026, 16:48","","Lat Pulldown (Cable)",,"",1,"normal",70,11,,,
"Öğle antrenmanı 💪","17 Şub 2026, 15:27","17 Şub 2026, 16:48","","Reverse Fly (Dambıl)",,"Yumuşak işler ama yaptık laf olsun diye",0,"normal",20,8,,,
"Öğle antrenmanı 💪","17 Şub 2026, 15:27","17 Şub 2026, 16:48","","Reverse Fly (Dambıl)",,"Yumuşak işler ama yaptık laf olsun diye",1,"normal",20,8,,,
"Akşam antrenmanı 🏋️","15 Şub 2026, 17:47","15 Şub 2026, 19:15","Front pr 3 plaka :,)","Front Squat",,"",0,"normal",140,1,,,
"Akşam antrenmanı 🏋️","15 Şub 2026, 17:47","15 Şub 2026, 19:15","Front pr 3 plaka :,)","Front Squat",,"",1,"normal",112.5,5,,,
"Akşam antrenmanı 🏋️","15 Şub 2026, 17:47","15 Şub 2026, 19:15","Front pr 3 plaka :,)","Front Squat",,"",2,"normal",112.5,5,,,
"Akşam antrenmanı 🏋️","15 Şub 2026, 17:47","15 Şub 2026, 19:15","Front pr 3 plaka :,)","Front Squat",,"",3,"normal",112.5,5,,,
"Akşam antrenmanı 🏋️","15 Şub 2026, 17:47","15 Şub 2026, 19:15","Front pr 3 plaka :,)","Front Squat",,"",4,"normal",112.5,2,,,
"Akşam antrenmanı 🏋️","15 Şub 2026, 17:47","15 Şub 2026, 19:15","Front pr 3 plaka :,)","Front Squat",,"",5,"normal",112.5,4,,,
"Akşam antrenmanı 🏋️","15 Şub 2026, 17:47","15 Şub 2026, 19:15","Front pr 3 plaka :,)","Front Squat",,"",6,"normal",112.5,4,,,
"Akşam antrenmanı 🏋️","15 Şub 2026, 17:47","15 Şub 2026, 19:15","Front pr 3 plaka :,)","Incline Bench Press (Bar)",,"",0,"normal",90,3,,,
"Akşam antrenmanı 🏋️","15 Şub 2026, 17:47","15 Şub 2026, 19:15","Front pr 3 plaka :,)","Incline Bench Press (Bar)",,"",1,"normal",110,2,,,
"Akşam antrenmanı 🏋️","15 Şub 2026, 17:47","15 Şub 2026, 19:15","Front pr 3 plaka :,)","Incline Bench Press (Bar)",,"",2,"normal",120,1,,,
"Akşam antrenmanı 🏋️","15 Şub 2026, 17:47","15 Şub 2026, 19:15","Front pr 3 plaka :,)","Incline Bench Press (Bar)",,"",3,"normal",90,11,,,
"Akşam antrenmanı 🏋️","15 Şub 2026, 17:47","15 Şub 2026, 19:15","Front pr 3 plaka :,)","Incline Bench Press (Bar)",,"",4,"normal",90,8,,,
"Akşam antrenmanı 🏋️","15 Şub 2026, 17:47","15 Şub 2026, 19:15","Front pr 3 plaka :,)","Incline Bench Press (Bar)",,"",5,"normal",90,6,,,
"Akşam antrenmanı 🏋️","15 Şub 2026, 17:47","15 Şub 2026, 19:15","Front pr 3 plaka :,)","Incline Bench Press (Bar)",,"",6,"normal",90,6,,,
"Akşam antrenmanı 🏋️","15 Şub 2026, 17:47","15 Şub 2026, 19:15","Front pr 3 plaka :,)","Lat Pulldown (Cable)",,"",0,"normal",70,10,,,
"Akşam antrenmanı 🏋️","15 Şub 2026, 17:47","15 Şub 2026, 19:15","Front pr 3 plaka :,)","Lat Pulldown (Cable)",,"",1,"normal",70,10,,,
